refined_category,transaction_count,unique_users,year,month,quarter,month_sin,month_cos,quarter_sin,quarter_cos,time_index,is_year_start,is_year_end,is_quarter_end,is_summer,is_festive,is_monsoon,lag_1m,lag_1m_count,lag_2m,lag_2m_count,lag_3m,lag_3m_count,lag_6m,lag_6m_count,lag_12m,lag_12m_count,roll_mean_3m,roll_std_3m,roll_max_3m,roll_min_3m,roll_mean_6m,roll_std_6m,roll_max_6m,roll_min_6m,roll_mean_12m,roll_std_12m,roll_max_12m,roll_min_12m,mom_change,mom_pct_change,yoy_lag_12m,yoy_pct_change,ratio_to_3m_avg,cat_global_mean,cat_global_median,cat_global_std,cat_global_max,cat_global_min,cat_cv,cat_same_month_hist_avg,cat_education,cat_entertainment,cat_food,cat_health,cat_misc,cat_others,cat_rent,cat_travel,cat_utilities,category_label,total_amount
health,39,35,2024,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,41,0,0,1,1,0,0,1551216.0,34.0,1020361.0,33.0,925841.0,25.0,1704077.0,41.0,1375323.0,24.0,1165806.0,337104.0769183897,1551216.0,925841.0,1087772.1666666667,452497.4447355106,1704077.0,526929.0,1086672.4166666667,407248.12110453524,1704077.0,451609.0,530855.0,0.5202619465071676,1375323.0,0.9251923062602856,1.3305953134569446,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1496820.5,0,0,0,1,0,0,0,0,0,3,2170477
health,35,30,2024,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42,0,0,0,0,0,1,2170477.0,39.0,1551216.0,34.0,1020361.0,33.0,526929.0,28.0,451609.0,17.0,1580684.6666666667,575624.0136585104,2170477.0,1020361.0,1165505.5,596646.1211350493,2170477.0,526929.0,1152935.25,510168.01262776967,2170477.0,451609.0,619261.0,0.39921003909191244,451609.0,0.5781580036107881,1.373124599593332,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1121637.5,0,0,0,1,0,0,0,0,0,3,1506284
health,24,22,2024,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43,0,0,0,0,0,1,1506284.0,35.0,2170477.0,39.0,1551216.0,34.0,798209.0,25.0,867422.0,31.0,1742659.0,371181.76409812964,2170477.0,1506284.0,1328731.3333333333,515446.7912468429,2170477.0,798209.0,1240824.8333333333,467419.151597332,2170477.0,526929.0,-664193.0,-0.30601245716955305,867422.0,2.335371970000598,0.8643595792406841,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1321076.75,0,0,0,1,0,0,0,0,0,3,1564839
health,31,27,2024,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,44,0,0,1,0,0,1,1564839.0,24.0,1506284.0,35.0,2170477.0,39.0,925841.0,25.0,946230.0,26.0,1747200.0,367735.9596952677,2170477.0,1506284.0,1456503.0,448278.09768267703,2170477.0,925841.0,1298942.9166666667,460070.1785414636,2170477.0,526929.0,58555.0,0.03887381131313883,946230.0,0.8040111963957566,0.8956267170329619,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1127140.75,0,0,0,1,0,0,0,0,0,3,1599253
health,25,24,2024,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,45,0,0,0,0,1,0,1599253.0,31.0,1564839.0,24.0,1506284.0,35.0,1020361.0,33.0,1463901.0,30.0,1556792.0,47003.982778053745,1599253.0,1506284.0,1568738.3333333333,365502.6807768533,2170477.0,1020361.0,1353361.5,453125.852379286,2170477.0,526929.0,34414.0,0.021992038797601587,1463901.0,0.6901313634105872,1.027274677670485,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1486186.75,0,0,0,1,0,0,0,0,0,3,1059120
health,36,34,2024,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,46,0,0,0,0,1,0,1059120.0,25.0,1599253.0,31.0,1564839.0,24.0,1551216.0,34.0,1408951.0,30.0,1407737.3333333333,302401.4131487035,1599253.0,1059120.0,1575198.1666666667,354034.97498152114,2170477.0,1059120.0,1319629.75,459175.003952667,2170477.0,526929.0,-540133.0,-0.33774080773961346,1408951.0,-0.27650845241583955,0.7523562634317145,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1347741.0,0,0,0,1,0,0,0,0,0,3,1576536
health,29,27,2024,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,47,0,1,1,0,0,0,1576536.0,36.0,1059120.0,25.0,1599253.0,31.0,2170477.0,39.0,1704077.0,41.0,1411636.3333333333,305499.3281045523,1599253.0,1059120.0,1579418.1666666667,353842.7935201822,2170477.0,1059120.0,1333595.1666666667,464654.38456396287,2170477.0,526929.0,517416.0,0.4885338771810559,1704077.0,0.11894310022137033,1.1168145525677096,1291446.1875,1329804.0,467591.7682630298,2248184,186919,0.36206833299666713,1388172.75,0,0,0,1,0,0,0,0,0,3,1166711
misc,11,9,2022,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,12,1,0,0,0,0,0,69559.0,6.0,242136.0,9.0,207497.0,10.0,119102.0,8.0,495216.0,11.0,173064.0,91295.83149848632,242136.0,69559.0,195455.16666666666,92523.84708261253,332409.0,69559.0,211794.33333333334,117597.14273920197,495216.0,69559.0,-172577.0,-0.7127275580665411,495216.0,0.03733956269074801,0.4019264549530577,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,304400.25,0,0,0,0,1,0,0,0,0,4,198517
misc,12,11,2022,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,13,0,0,0,0,0,0,198517.0,11.0,69559.0,6.0,242136.0,9.0,332409.0,10.0,110355.0,6.0,170070.66666666666,89736.28386741532,242136.0,69559.0,208691.0,84772.34980109964,332409.0,69559.0,187069.41666666666,76653.02945974188,332409.0,69559.0,128958.0,1.8539369456145143,110355.0,-0.5991304804368195,1.167261844096111,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,194766.0,0,0,0,0,1,0,0,0,0,4,393445
misc,9,9,2022,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,14,0,0,1,0,0,0,393445.0,12.0,198517.0,11.0,69559.0,6.0,202028.0,9.0,284210.0,12.0,220507.0,163058.9013945574,393445.0,69559.0,218863.66666666666,104056.47943624975,393445.0,69559.0,210660.25,92765.59258408945,393445.0,69559.0,194928.0,0.9819209437982641,284210.0,2.5652666394816728,1.7842744221271076,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,234215.0,0,0,0,0,1,0,0,0,0,4,291497
misc,8,8,2022,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,15,0,0,0,1,0,0,291497.0,9.0,393445.0,12.0,198517.0,11.0,207497.0,10.0,208642.0,7.0,294486.3333333333,97498.37630100985,393445.0,198517.0,233775.16666666666,107514.46322131115,393445.0,69559.0,211267.5,93313.05873582949,393445.0,69559.0,-101948.0,-0.25911626783921515,208642.0,0.025639491924984936,0.9898489912944124,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,214376.0,0,0,0,0,1,0,0,0,0,4,191352
misc,3,3,2022,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,16,0,0,0,1,0,0,191352.0,8.0,291497.0,9.0,393445.0,12.0,242136.0,9.0,142481.0,8.0,292098.0,101047.84046678079,393445.0,191352.0,231084.33333333334,108501.18757998304,393445.0,69559.0,209826.66666666666,93490.60143267036,393445.0,69559.0,-100145.0,-0.3435541360631499,142481.0,-0.08286922096222238,0.6550952077727114,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,162791.25,0,0,0,0,1,0,0,0,0,4,67198
misc,7,7,2022,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,17,0,0,1,1,0,0,67198.0,3.0,191352.0,8.0,291497.0,9.0,69559.0,6.0,127897.0,8.0,183349.0,112363.45650165805,291497.0,67198.0,201928.0,126884.65534334716,393445.0,67198.0,203553.08333333334,100670.76025834127,393445.0,67198.0,-124154.0,-0.64882520172248,127897.0,-0.5283722040131666,0.36650322608793245,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,191231.25,0,0,0,0,1,0,0,0,0,4,142329
misc,13,13,2022,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,18,0,0,0,0,0,1,142329.0,7.0,67198.0,3.0,191352.0,8.0,198517.0,11.0,119102.0,8.0,133626.33333333334,62532.84124628708,191352.0,67198.0,214056.33333333334,114583.14765386167,393445.0,67198.0,204755.75,99766.91482480096,393445.0,67198.0,75131.0,1.1180541087532365,119102.0,0.11284080158252352,1.0651268836730485,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,270791.75,0,0,0,0,1,0,0,0,0,4,363147
misc,6,6,2022,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,19,0,0,0,0,0,1,363147.0,13.0,142329.0,7.0,67198.0,3.0,393445.0,12.0,332409.0,10.0,190891.33333333334,153834.90440837323,363147.0,67198.0,241494.66666666666,128930.88987619168,393445.0,67198.0,225092.83333333334,105432.38674217479,393445.0,67198.0,220818.0,1.5514617541049258,332409.0,2.049041997615489,1.9023755225485055,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,297466.0,0,0,0,0,1,0,0,0,0,4,134428
misc,5,5,2022,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,20,0,0,1,0,0,1,134428.0,6.0,363147.0,13.0,142329.0,7.0,291497.0,9.0,202028.0,9.0,213301.33333333334,129830.27117869438,363147.0,134428.0,198325.16666666666,109825.86648948719,363147.0,67198.0,208594.41666666666,102563.88220426627,393445.0,67198.0,-228719.0,-0.6298248367740887,202028.0,-0.5955945837808243,0.6302257838675506,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,151268.75,0,0,0,0,1,0,0,0,0,4,72403
misc,3,3,2022,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,21,0,0,0,0,1,0,72403.0,5.0,134428.0,6.0,363147.0,13.0,191352.0,8.0,207497.0,10.0,189992.66666666666,153129.3326581597,363147.0,72403.0,161809.5,109072.12550372344,363147.0,67198.0,197792.33333333334,109883.24934578463,393445.0,67198.0,-62025.0,-0.46139941083702796,207497.0,-0.6416189835072366,0.38108312952427736,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,288335.75,0,0,0,0,1,0,0,0,0,4,79690
misc,5,5,2022,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,22,0,0,0,0,1,0,79690.0,3.0,72403.0,5.0,134428.0,6.0,67198.0,3.0,242136.0,9.0,95507.0,33902.92425440639,134428.0,72403.0,143199.16666666666,112495.7143564441,363147.0,67198.0,187141.75,114934.91234538316,393445.0,67198.0,7287.0,0.10064500089775286,242136.0,-0.6159462546446455,0.8343891023693725,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,247137.5,0,0,0,0,1,0,0,0,0,4,57316
misc,7,7,2022,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,23,0,1,1,0,0,0,57316.0,5.0,79690.0,3.0,72403.0,5.0,142329.0,7.0,69559.0,6.0,69803.0,11411.352636739559,79690.0,57316.0,141552.16666666666,113894.59519295314,363147.0,57316.0,171740.08333333334,119199.67839756672,393445.0,57316.0,-22374.0,-0.28076295645626803,69559.0,-0.7632900518716754,0.82111084050817,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,160317.0,0,0,0,0,1,0,0,0,0,4,167400
misc,11,11,2023,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,24,1,0,0,0,0,0,167400.0,7.0,57316.0,5.0,79690.0,3.0,363147.0,13.0,198517.0,11.0,101468.66666666667,58183.79933738729,167400.0,57316.0,145730.66666666666,114387.62338236888,363147.0,57316.0,179893.5,114841.51954402997,393445.0,57316.0,110084.0,1.9206504291995254,198517.0,1.4065900889892036,1.6497703724629293,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,304400.25,0,0,0,0,1,0,0,0,0,4,404475
misc,7,7,2023,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,25,0,0,0,0,0,0,404475.0,11.0,167400.0,7.0,57316.0,5.0,134428.0,6.0,393445.0,12.0,209730.33333333334,177408.3866685375,404475.0,57316.0,152618.66666666666,130243.42032005556,404475.0,57316.0,197056.66666666666,131988.10023244403,404475.0,57316.0,237075.0,1.4162186379928317,393445.0,1.0374829359702193,1.9285479290071568,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,194766.0,0,0,0,0,1,0,0,0,0,4,157838
misc,6,6,2023,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,26,0,0,1,0,0,0,157838.0,7.0,404475.0,11.0,167400.0,7.0,72403.0,5.0,291497.0,9.0,243237.66666666666,139717.45133065272,404475.0,157838.0,156520.33333333334,129939.790482618,404475.0,57316.0,177422.75,116764.44149508484,404475.0,57316.0,-246637.0,-0.6097706904011373,291497.0,-0.598830840397006,0.6489044322904766,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,234215.0,0,0,0,0,1,0,0,0,0,4,113632
misc,2,2,2023,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,27,0,0,0,1,0,0,113632.0,6.0,157838.0,7.0,404475.0,11.0,79690.0,3.0,191352.0,8.0,225315.0,156723.55218345448,404475.0,113632.0,163391.83333333334,125620.16084119087,404475.0,57316.0,162600.66666666666,112165.98017494458,404475.0,57316.0,-44206.0,-0.28007197252879534,191352.0,-0.6101778062896016,0.504325056032643,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,214376.0,0,0,0,0,1,0,0,0,0,4,198497
misc,10,9,2023,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,28,0,0,0,1,0,0,198497.0,2.0,113632.0,6.0,157838.0,7.0,57316.0,5.0,67198.0,3.0,156655.66666666666,42444.852341989936,198497.0,113632.0,183193.0,118975.61318522379,404475.0,57316.0,163196.08333333334,112351.28818330019,404475.0,57316.0,84865.0,0.7468406786820614,67198.0,0.03733956269074801,1.2670910936298974,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,162791.25,0,0,0,0,1,0,0,0,0,4,179914
misc,10,9,2023,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,29,0,0,1,1,0,0,179914.0,10.0,198497.0,2.0,113632.0,6.0,167400.0,7.0,142329.0,7.0,164014.33333333334,44610.722997204684,198497.0,113632.0,203626.0,102407.68569008869,404475.0,113632.0,172589.08333333334,108232.09357122594,404475.0,57316.0,-18583.0,-0.0936185433533,142329.0,1.6773713503378076,1.09694071453098,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,191231.25,0,0,0,0,1,0,0,0,0,4,329408
misc,12,12,2023,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,30,0,0,0,0,0,1,329408.0,10.0,179914.0,10.0,198497.0,2.0,404475.0,11.0,363147.0,13.0,235939.66666666666,81477.47525748028,329408.0,179914.0,230627.33333333334,111866.90920851736,404475.0,113632.0,188179.0,116625.2743650675,404475.0,57316.0,149494.0,0.8309192169592139,363147.0,1.3144123825783924,1.3961535364266262,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,270791.75,0,0,0,0,1,0,0,0,0,4,347878
misc,13,13,2023,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,0,0,0,0,0,1,347878.0,12.0,329408.0,10.0,179914.0,10.0,157838.0,7.0,134428.0,6.0,285733.3333333333,92106.37168694302,347878.0,179914.0,221194.5,95458.74966654443,347878.0,113632.0,186906.58333333334,114608.63916148279,404475.0,57316.0,18470.0,0.0560702836603848,134428.0,-0.04204633385378376,1.217491833877699,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,297466.0,0,0,0,0,1,0,0,0,0,4,404459
misc,10,10,2023,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,32,0,0,1,0,0,1,404459.0,13.0,347878.0,12.0,329408.0,10.0,113632.0,6.0,72403.0,5.0,360581.6666666667,39104.99341942509,404459.0,329408.0,262298.0,114014.65610525692,404459.0,113632.0,209409.16666666666,128976.81225133124,404475.0,57316.0,56581.0,0.1626461000695647,72403.0,2.0087407385366145,1.1216848702790088,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,151268.75,0,0,0,0,1,0,0,0,0,4,209368
misc,4,4,2023,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,33,0,0,0,0,1,0,209368.0,10.0,404459.0,13.0,347878.0,12.0,198497.0,2.0,79690.0,3.0,320568.3333333333,100371.74896520081,404459.0,209368.0,278254.0,93988.45754878627,404459.0,179914.0,220822.91666666666,121599.65116760545,404475.0,57316.0,-195091.0,-0.48235049782549033,79690.0,1.891703382456528,0.6531150404749694,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,288335.75,0,0,0,0,1,0,0,0,0,4,424122
misc,8,8,2023,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,34,0,0,0,0,1,0,424122.0,4.0,209368.0,10.0,404459.0,13.0,179914.0,10.0,57316.0,5.0,345983.0,118719.84695492136,424122.0,209368.0,315858.1666666667,100599.20977108451,424122.0,179914.0,249525.58333333334,125834.35252777093,424122.0,57316.0,214754.0,1.0257250391654886,57316.0,4.322148324758439,1.2258463566128617,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,247137.5,0,0,0,0,1,0,0,0,0,4,246622
misc,9,9,2023,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,35,0,1,1,0,0,0,246622.0,8.0,424122.0,4.0,209368.0,10.0,329408.0,10.0,167400.0,7.0,293370.6666666667,114755.82122634693,424122.0,209368.0,326976.1666666667,85055.48284835414,424122.0,209368.0,265301.0833333333,110476.09247949474,424122.0,113632.0,-177500.0,-0.41851165466540285,167400.0,3.302847372461442,0.840649826385704,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,160317.0,0,0,0,0,1,0,0,0,0,4,203069
misc,8,7,2024,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,36,1,0,0,0,0,0,203069.0,9.0,246622.0,8.0,424122.0,4.0,347878.0,12.0,404475.0,11.0,291271.0,117095.07719370598,424122.0,203069.0,305919.6666666667,98852.4059366623,424122.0,203069.0,268273.5,108055.88791874825,424122.0,113632.0,-43553.0,-0.176598194808249,404475.0,0.2130764635603346,0.6971823490838189,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,304400.25,0,0,0,0,1,0,0,0,0,4,119393
misc,8,8,2024,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,37,0,0,0,0,0,0,119393.0,8.0,203069.0,9.0,246622.0,8.0,404459.0,13.0,157838.0,7.0,189694.66666666666,64660.337180788905,246622.0,119393.0,267838.8333333333,120987.42681356052,424122.0,119393.0,244516.66666666666,106719.14421877582,424122.0,113632.0,-83676.0,-0.4120569855566335,157838.0,-0.7048198281723221,0.6293956603945658,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,194766.0,0,0,0,0,1,0,0,0,0,4,117426
misc,18,17,2024,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,38,0,0,1,0,0,0,117426.0,8.0,119393.0,8.0,203069.0,9.0,209368.0,10.0,113632.0,6.0,146629.33333333334,48888.078836596935,203069.0,117426.0,220000.0,112620.96951989002,424122.0,117426.0,241149.0,110281.24596354869,424122.0,113632.0,-1967.0,-0.016475002722102672,113632.0,-0.2560346684575324,0.8008356672607025,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,234215.0,0,0,0,0,1,0,0,0,0,4,247521
misc,10,10,2024,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,39,0,0,0,1,0,0,247521.0,18.0,117426.0,8.0,119393.0,8.0,424122.0,4.0,198497.0,2.0,161446.66666666666,74549.04705181223,247521.0,117426.0,226358.83333333334,112977.14045490204,424122.0,117426.0,252306.41666666666,102721.00212752663,424122.0,117426.0,130095.0,1.1078892238516174,198497.0,1.1782684455083077,1.5331440723457777,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,214376.0,0,0,0,0,1,0,0,0,0,4,259013
misc,8,7,2024,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,40,0,0,0,1,0,0,259013.0,10.0,247521.0,18.0,117426.0,8.0,246622.0,8.0,179914.0,10.0,207986.66666666666,78638.04598496397,259013.0,117426.0,198840.66666666666,65163.94533380143,259013.0,117426.0,257349.41666666666,101314.98579314486,424122.0,117426.0,11492.0,0.04642838385429915,179914.0,0.3048711063643279,1.2453346368356346,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,162791.25,0,0,0,0,1,0,0,0,0,4,261572
misc,9,9,2024,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,41,0,0,1,1,0,0,261572.0,8.0,259013.0,10.0,247521.0,18.0,203069.0,9.0,329408.0,10.0,256035.33333333334,7483.817497327316,261572.0,247521.0,201332.33333333334,67596.76443045674,261572.0,117426.0,264154.25,98339.81307147077,424122.0,117426.0,2559.0,0.009879812982359848,329408.0,0.4538724057049479,1.0216246195186203,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,191231.25,0,0,0,0,1,0,0,0,0,4,165291
misc,8,8,2024,7,3,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,42,0,0,0,0,0,1,165291.0,9.0,261572.0,8.0,259013.0,10.0,119393.0,8.0,347878.0,12.0,228625.33333333334,54864.06341434533,261572.0,165291.0,195036.0,69144.3585898372,261572.0,117426.0,250477.83333333334,99840.44772520651,424122.0,117426.0,-96281.0,-0.3680860336733289,347878.0,-0.4982180153487469,0.7229776227772633,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,270791.75,0,0,0,0,1,0,0,0,0,4,253040
misc,14,14,2024,8,3,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43,0,0,0,0,0,1,253040.0,8.0,165291.0,9.0,261572.0,8.0,117426.0,8.0,404459.0,13.0,226634.33333333334,53295.89256531225,261572.0,165291.0,217310.5,60943.23931249467,261572.0,117426.0,242574.66666666666,95069.12161573744,424122.0,117426.0,87749.0,0.5308758492597903,404459.0,-0.27261856167966936,1.1165122083590842,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,297466.0,0,0,0,0,1,0,0,0,0,4,318568
misc,5,5,2024,9,3,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,44,0,0,1,0,0,1,318568.0,14.0,253040.0,8.0,165291.0,9.0,247521.0,18.0,209368.0,10.0,245633.0,76906.48489561833,318568.0,165291.0,250834.16666666666,49200.696529283654,318568.0,165291.0,235417.08333333334,84408.7425862536,424122.0,117426.0,65528.0,0.258963009800822,209368.0,-0.21236021450876352,1.2969267158728144,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,151268.75,0,0,0,0,1,0,0,0,0,4,121276
misc,9,9,2024,10,4,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,45,0,0,0,0,1,0,121276.0,5.0,318568.0,14.0,253040.0,8.0,259013.0,10.0,424122.0,4.0,230961.33333333334,100482.00812749169,318568.0,121276.0,229793.33333333334,72417.65553693839,318568.0,121276.0,228076.08333333334,90491.65851307494,424122.0,117426.0,-197292.0,-0.619308907360438,424122.0,-0.4207519773795423,0.5250922232292623,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,288335.75,0,0,0,0,1,0,0,0,0,4,442034
misc,10,8,2024,11,4,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,46,0,0,0,0,1,0,442034.0,9.0,121276.0,5.0,318568.0,14.0,261572.0,8.0,246622.0,8.0,293959.3333333333,161788.7928669143,442034.0,121276.0,260296.83333333334,113869.32401734308,442034.0,121276.0,229568.75,94095.40365658385,442034.0,117426.0,320758.0,2.6448596589597284,246622.0,0.04223313103305171,1.5037250050459983,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,247137.5,0,0,0,0,1,0,0,0,0,4,442476
misc,12,10,2024,12,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,47,0,1,1,0,0,0,442476.0,10.0,442034.0,9.0,121276.0,5.0,165291.0,9.0,203069.0,9.0,335262.0,185317.44383084922,442476.0,121276.0,290447.5,136062.01620988865,442476.0,121276.0,245889.91666666666,112506.77267408338,442476.0,117426.0,442.0,0.0009999230828396932,203069.0,0.7941465076108376,1.319791685308764,226424.70833333334,202548.5,114767.88869120371,495216,57316,0.5068699857713496,160317.0,0,0,0,0,1,0,0,0,0,4,201240
others,3,3,2022,1,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,12,1,0,0,0,0,0,237795.0,2.0,20754.0,2.0,203098.0,1.0,0.0,0.0,169863.0,3.0,153882.33333333334,116590.45974835733,237795.0,20754.0,96383.66666666667,101400.19227726676,237795.0,0.0,125666.25,109568.86317589997,301263.0,0.0,217041.0,10.457791269152935,169863.0,0.38260245020987504,1.5453040959866597,127744.54166666667,80499.5,134153.32529402708,468533,0,1.0501687472805907,164854.0,0,0,0,0,0,1,0,0,0,5,234853
others,1,1,2022,2,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,13,0,0,0,0,0,0,234853.0,3.0,237795.0,2.0,20754.0,2.0,25780.0,2.0,0.0,0.0,164467.33333333334,124468.0901851287,237795.0,20754.0,135525.83333333334,102079.65984938758,237795.0,20754.0,131082.08333333334,113488.13002044696,301263.0,0.0,-2942.0,-0.01237200109337877,0.0,0.38260245020987504,1.4279613783486023,127744.54166666667,80499.5,134153.32529402708,468533,0,1.0501687472805907,83668.5,0,0,0,0,0,1,0,0,0,5,26057
others,3,3,2022,3,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,14,0,0,1,0,0,0,26057.0,1.0,234853.0,3.0,237795.0,2.0,90875.0,1.0,162219.0,2.0,166235.0,121406.6209232429,237795.0,26057.0,135572.0,102020.14460291655,237795.0,20754.0,133253.5,110973.49690353998,301263.0,0.0,-208796.0,-0.8890497460113348,162219.0,inf,0.15674797726109682,127744.54166666667,80499.5,134153.32529402708,468533,0,1.0501687472805907,230862.75,0,0,0,0,0,1,0,0,0,5,265245
others,1,1,2022,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,15,0,0,0,1,0,0,265245.0,3.0,26057.0,1.0,234853.0,3.0,203098.0,1.0,259023.0,3.0,175385.0,130211.58590540243,265245.0,26057.0,164633.66666666666,111166.84022435229,265245.0,20754.0,141839.0,117227.25145630601,301263.0,0.0,239188.0,9.179414360824346,259023.0,0.6351043959092337,1.512358525529463,127744.54166666667,80499.5,134153.32529402708,468533,0,1.0501687472805907,147372.25,0,0,0,0,0,1,0,0,0,5,15876
